time,source,target,st,tt,t,id
76360,36,64,PC,PC,12/01/2011 15:00,269
76360,24,98,PC,PC,12/01/2011 15:00,728
76360,30,57,PC*,PC*,12/01/2011 15:00,293
76360,95,78,PC*,PC*,12/01/2011 15:00,303
76380,57,4,PC*,PC*,12/01/2011 15:00,21
76380,68,33,PC*,PC*,12/01/2011 15:00,61
76380,11,45,PC*,PC*,12/01/2011 15:00,393
76380,16,78,PC*,PC*,12/01/2011 15:00,130
76380,49,36,PC,PC,12/01/2011 15:00,722
76380,80,107,PC*,PC*,12/01/2011 15:00,729
76380,77,12,PC*,PC*,12/01/2011 15:00,723
76380,101,3,PC*,PC*,12/01/2011 15:00,503
76380,36,64,PC,PC,12/01/2011 15:00,269
76380,49,64,PC,PC,12/01/2011 15:00,727
76380,28,100,PC,PC,12/01/2011 15:00,30
76380,1,44,PC*,PC*,12/01/2011 15:00,97
76380,43,78,PC*,PC*,12/01/2011 15:00,141
76380,30,57,PC*,PC*,12/01/2011 15:00,293
76380,95,78,PC*,PC*,12/01/2011 15:00,303
76400,57,4,PC*,PC*,12/01/2011 15:00,21
76400,68,33,PC*,PC*,12/01/2011 15:00,61
76400,11,45,PC*,PC*,12/01/2011 15:00,393
76400,16,78,PC*,PC*,12/01/2011 15:00,130
76400,49,36,PC,PC,12/01/2011 15:00,722
76400,16,43,PC*,PC*,12/01/2011 15:00,704
76400,101,3,PC*,PC*,12/01/2011 15:00,503
76400,49,64,PC,PC,12/01/2011 15:00,727
76400,1,44,PC*,PC*,12/01/2011 15:00,97
76400,43,78,PC*,PC*,12/01/2011 15:00,141
76400,30,57,PC*,PC*,12/01/2011 15:00,293
76420,57,4,PC*,PC*,12/01/2011 15:00,21
76420,49,36,PC,PC,12/01/2011 15:00,722
76420,16,43,PC*,PC*,12/01/2011 15:00,704
76420,101,3,PC*,PC*,12/01/2011 15:00,503
76420,30,4,PC*,PC*,12/01/2011 15:00,726
76420,49,64,PC,PC,12/01/2011 15:00,727
76420,28,100,PC,PC,12/01/2011 15:00,30
76420,1,44,PC*,PC*,12/01/2011 15:00,97
76420,37,33,PC,PC*,12/01/2011 15:00,13
76420,43,78,PC*,PC*,12/01/2011 15:00,141
76420,30,57,PC*,PC*,12/01/2011 15:00,293
76440,57,4,PC*,PC*,12/01/2011 15:00,21
76440,49,36,PC,PC,12/01/2011 15:00,722
76440,16,43,PC*,PC*,12/01/2011 15:00,704
76440,101,3,PC*,PC*,12/01/2011 15:00,503
76440,30,33,PC*,PC*,12/01/2011 15:00,107
76440,49,64,PC,PC,12/01/2011 15:00,727
76440,28,100,PC,PC,12/01/2011 15:00,30
76440,95,43,PC*,PC*,12/01/2011 15:00,291
76440,37,68,PC,PC*,12/01/2011 15:00,730
76440,37,33,PC,PC*,12/01/2011 15:00,13
76460,16,33,PC*,PC*,12/01/2011 15:00,580
76460,57,4,PC*,PC*,12/01/2011 15:00,21
76460,43,79,PC*,PC*,12/01/2011 15:00,594
76460,49,36,PC,PC,12/01/2011 15:00,722
76460,11,2,PC*,PC*,12/01/2011 15:00,630
76460,101,3,PC*,PC*,12/01/2011 15:00,503
76460,33,31,PC*,PC*,12/01/2011 15:00,284
76460,20,114,PSI*,PSI*,12/01/2011 15:00,731
76460,79,2,PC*,PC*,12/01/2011 15:00,506
76480,57,4,PC*,PC*,12/01/2011 15:00,21
76480,43,79,PC*,PC*,12/01/2011 15:00,594
76480,11,45,PC*,PC*,12/01/2011 15:00,393
76480,73,31,PSI*,PC*,12/01/2011 15:00,732
76480,49,36,PC,PC,12/01/2011 15:00,722
76480,101,3,PC*,PC*,12/01/2011 15:00,503
76480,36,64,PC,PC,12/01/2011 15:00,269
76480,49,64,PC,PC,12/01/2011 15:00,727
76480,20,114,PSI*,PSI*,12/01/2011 15:00,731
76480,43,2,PC*,PC*,12/01/2011 15:00,352
76480,79,2,PC*,PC*,12/01/2011 15:00,506
76480,33,78,PC*,PC*,12/01/2011 15:00,188
76480,90,11,PC*,PC*,12/01/2011 15:00,179
76480,12,31,PC*,PC*,12/01/2011 15:00,670
76500,57,4,PC*,PC*,12/01/2011 15:00,21
76500,43,79,PC*,PC*,12/01/2011 15:00,594
76500,16,78,PC*,PC*,12/01/2011 15:00,130
76500,114,61,PSI*,PSI*,12/01/2011 15:00,246
76500,101,3,PC*,PC*,12/01/2011 15:00,503
76500,36,64,PC,PC,12/01/2011 15:00,269
76500,12,4,PC*,PC*,12/01/2011 15:00,733
76500,20,114,PSI*,PSI*,12/01/2011 15:00,731
76500,43,2,PC*,PC*,12/01/2011 15:00,352
76500,30,57,PC*,PC*,12/01/2011 15:00,293
76520,11,12,PC*,PC*,12/01/2011 15:00,498
76520,30,59,PC*,PC*,12/01/2011 15:00,345
76520,57,4,PC*,PC*,12/01/2011 15:00,21
76520,43,79,PC*,PC*,12/01/2011 15:00,594
76520,30,40,PC*,PC*,12/01/2011 15:00,184
76520,11,45,PC*,PC*,12/01/2011 15:00,393
76520,16,78,PC*,PC*,12/01/2011 15:00,130
76520,49,36,PC,PC,12/01/2011 15:00,722
76520,101,3,PC*,PC*,12/01/2011 15:00,503
76520,36,64,PC,PC,12/01/2011 15:00,269
76520,49,64,PC,PC,12/01/2011 15:00,727
76520,70,59,PC*,PC*,12/01/2011 15:00,684
76520,20,114,PSI*,PSI*,12/01/2011 15:00,731
76520,45,12,PC*,PC*,12/01/2011 15:00,575
76520,30,57,PC*,PC*,12/01/2011 15:00,293
76520,24,69,PC,PC*,12/01/2011 15:00,734
76520,12,57,PC*,PC*,12/01/2011 15:00,565
76540,11,12,PC*,PC*,12/01/2011 15:00,498
76540,30,59,PC*,PC*,12/01/2011 15:00,345
76540,43,79,PC*,PC*,12/01/2011 15:00,594
76540,24,58,PC,PC,12/01/2011 15:00,681
76540,11,45,PC*,PC*,12/01/2011 15:00,393
76540,16,78,PC*,PC*,12/01/2011 15:00,130
76540,49,36,PC,PC,12/01/2011 15:00,722
76540,30,69,PC*,PC*,12/01/2011 15:00,111
76540,101,3,PC*,PC*,12/01/2011 15:00,503
76540,36,64,PC,PC,12/01/2011 15:00,269
76540,49,64,PC,PC,12/01/2011 15:00,727
76540,70,59,PC*,PC*,12/01/2011 15:00,684
76540,20,114,PSI*,PSI*,12/01/2011 15:00,731
76540,59,69,PC*,PC*,12/01/2011 15:00,56
76540,45,12,PC*,PC*,12/01/2011 15:00,575
76540,79,2,PC*,PC*,12/01/2011 15:00,506
76540,30,57,PC*,PC*,12/01/2011 15:00,293
76540,12,57,PC*,PC*,12/01/2011 15:00,565
76560,11,12,PC*,PC*,12/01/2011 15:00,498
76560,43,79,PC*,PC*,12/01/2011 15:00,594
76560,30,40,PC*,PC*,12/01/2011 15:00,184
76560,16,78,PC*,PC*,12/01/2011 15:00,130
76560,49,36,PC,PC,12/01/2011 15:00,722
76560,101,3,PC*,PC*,12/01/2011 15:00,503
76560,36,64,PC,PC,12/01/2011 15:00,269
76560,30,4,PC*,PC*,12/01/2011 15:00,726
76560,49,64,PC,PC,12/01/2011 15:00,727
76560,45,12,PC*,PC*,12/01/2011 15:00,575
76560,43,2,PC*,PC*,12/01/2011 15:00,352
76560,79,2,PC*,PC*,12/01/2011 15:00,506
76560,30,57,PC*,PC*,12/01/2011 15:00,293
76560,12,57,PC*,PC*,12/01/2011 15:00,565
76560,24,30,PC,PC*,12/01/2011 15:00,509
76580,57,4,PC*,PC*,12/01/2011 15:00,21
76580,43,79,PC*,PC*,12/01/2011 15:00,594
76580,52,30,PSI*,PC*,12/01/2011 15:00,735
76580,16,78,PC*,PC*,12/01/2011 15:00,130
76580,30,4,PC*,PC*,12/01/2011 15:00,726
76580,49,64,PC,PC,12/01/2011 15:00,727
76580,45,12,PC*,PC*,12/01/2011 15:00,575
76580,43,2,PC*,PC*,12/01/2011 15:00,352
76580,30,57,PC*,PC*,12/01/2011 15:00,293
76580,12,57,PC*,PC*,12/01/2011 15:00,565
76600,57,4,PC*,PC*,12/01/2011 15:00,21
76600,43,79,PC*,PC*,12/01/2011 15:00,594
76600,24,58,PC,PC,12/01/2011 15:00,681
76600,16,78,PC*,PC*,12/01/2011 15:00,130
76600,49,36,PC,PC,12/01/2011 15:00,722
76600,36,64,PC,PC,12/01/2011 15:00,269
76600,30,4,PC*,PC*,12/01/2011 15:00,726
76600,109,113,PC*,PC*,12/01/2011 15:00,736
76600,49,64,PC,PC,12/01/2011 15:00,727
76600,20,114,PSI*,PSI*,12/01/2011 15:00,731
76600,59,69,PC*,PC*,12/01/2011 15:00,56
76600,43,2,PC*,PC*,12/01/2011 15:00,352
76600,30,57,PC*,PC*,12/01/2011 15:00,293
76600,12,57,PC*,PC*,12/01/2011 15:00,565
76620,11,12,PC*,PC*,12/01/2011 15:00,498
76620,11,12,PC*,PC*,12/01/2011 15:00,498
76620,43,79,PC*,PC*,12/01/2011 15:00,594
76620,24,58,PC,PC,12/01/2011 15:00,681
76620,11,45,PC*,PC*,12/01/2011 15:00,393
76620,11,45,PC*,PC*,12/01/2011 15:00,393
76620,16,78,PC*,PC*,12/01/2011 15:00,130
76620,49,36,PC,PC,12/01/2011 15:00,722
76620,11,57,PC*,PC*,12/01/2011 15:00,585
76620,101,3,PC*,PC*,12/01/2011 15:00,503
76620,36,64,PC,PC,12/01/2011 15:00,269
76620,49,64,PC,PC,12/01/2011 15:00,727
76620,20,114,PSI*,PSI*,12/01/2011 15:00,731
76620,59,69,PC*,PC*,12/01/2011 15:00,56
76620,45,12,PC*,PC*,12/01/2011 15:00,575
76620,79,2,PC*,PC*,12/01/2011 15:00,506
76620,58,98,PC,PC,12/01/2011 15:00,737
76620,30,43,PC*,PC*,12/01/2011 15:00,616
76620,12,57,PC*,PC*,12/01/2011 15:00,565
76640,11,12,PC*,PC*,12/01/2011 15:00,498
76640,11,12,PC*,PC*,12/01/2011 15:00,498
76640,57,4,PC*,PC*,12/01/2011 15:00,21
76640,43,79,PC*,PC*,12/01/2011 15:00,594
76640,24,58,PC,PC,12/01/2011 15:00,681
76640,16,78,PC*,PC*,12/01/2011 15:00,130
76640,49,36,PC,PC,12/01/2011 15:00,722
76640,11,57,PC*,PC*,12/01/2011 15:00,585
76640,101,3,PC*,PC*,12/01/2011 15:00,503
76640,36,64,PC,PC,12/01/2011 15:00,269
76640,20,114,PSI*,PSI*,12/01/2011 15:00,731
76640,43,2,PC*,PC*,12/01/2011 15:00,352
76640,58,98,PC,PC,12/01/2011 15:00,737
76640,12,57,PC*,PC*,12/01/2011 15:00,565
76660,11,12,PC*,PC*,12/01/2011 15:00,498
76660,43,79,PC*,PC*,12/01/2011 15:00,594
76660,24,58,PC,PC,12/01/2011 15:00,681
76660,11,45,PC*,PC*,12/01/2011 15:00,393
76660,34,19,PSI*,PSI*,12/01/2011 15:00,738
76660,36,64,PC,PC,12/01/2011 15:00,269
76660,109,113,PC*,PC*,12/01/2011 15:00,736
76660,20,114,PSI*,PSI*,12/01/2011 15:00,731
76660,1,44,PC*,PC*,12/01/2011 15:00,97
76660,43,107,PC*,PC*,12/01/2011 15:00,677
76660,12,57,PC*,PC*,12/01/2011 15:00,565
76680,11,12,PC*,PC*,12/01/2011 15:00,498
76680,11,12,PC*,PC*,12/01/2011 15:00,498
76680,43,79,PC*,PC*,12/01/2011 15:00,594
76680,11,45,PC*,PC*,12/01/2011 15:00,393
76680,16,78,PC*,PC*,12/01/2011 15:00,130
76680,11,57,PC*,PC*,12/01/2011 15:00,585
76680,36,64,PC,PC,12/01/2011 15:00,269
76680,107,2,PC*,PC*,12/01/2011 15:00,654
76680,20,114,PSI*,PSI*,12/01/2011 15:00,731
76680,59,69,PC*,PC*,12/01/2011 15:00,56
76680,1,44,PC*,PC*,12/01/2011 15:00,97
76680,45,12,PC*,PC*,12/01/2011 15:00,575
76680,43,107,PC*,PC*,12/01/2011 15:00,677
76680,23,29,PC,PC,12/01/2011 15:00,739
76680,12,57,PC*,PC*,12/01/2011 15:00,565
76700,11,12,PC*,PC*,12/01/2011 15:00,498
76700,11,12,PC*,PC*,12/01/2011 15:00,498
76700,57,4,PC*,PC*,12/01/2011 15:00,21
76700,43,79,PC*,PC*,12/01/2011 15:00,594
76700,16,78,PC*,PC*,12/01/2011 15:00,130
76700,36,64,PC,PC,12/01/2011 15:00,269
76700,107,2,PC*,PC*,12/01/2011 15:00,654
76700,109,113,PC*,PC*,12/01/2011 15:00,736
76700,59,69,PC*,PC*,12/01/2011 15:00,56
76700,45,12,PC*,PC*,12/01/2011 15:00,575
76700,43,2,PC*,PC*,12/01/2011 15:00,352
76700,43,107,PC*,PC*,12/01/2011 15:00,677
76700,12,57,PC*,PC*,12/01/2011 15:00,565
76700,24,23,PC,PC,12/01/2011 15:00,126
76720,43,79,PC*,PC*,12/01/2011 15:00,594
76720,30,40,PC*,PC*,12/01/2011 15:00,184
76720,28,67,PC,PC,12/01/2011 15:00,740
76720,16,78,PC*,PC*,12/01/2011 15:00,130
76720,11,57,PC*,PC*,12/01/2011 15:00,585
76720,30,45,PC*,PC*,12/01/2011 15:00,741
76720,36,64,PC,PC,12/01/2011 15:00,269
76720,12,83,PC*,PC*,12/01/2011 15:00,573
76720,107,2,PC*,PC*,12/01/2011 15:00,654
76720,109,113,PC*,PC*,12/01/2011 15:00,736
76720,59,69,PC*,PC*,12/01/2011 15:00,56
76720,30,12,PC*,PC*,12/01/2011 15:00,309
76720,43,2,PC*,PC*,12/01/2011 15:00,352
76720,49,67,PC,PC,12/01/2011 15:00,742
76720,43,107,PC*,PC*,12/01/2011 15:00,677
76720,12,57,PC*,PC*,12/01/2011 15:00,565
76720,30,11,PC*,PC*,12/01/2011 15:00,610
76740,43,79,PC*,PC*,12/01/2011 15:00,594
76740,19,45,PSI*,PC*,12/01/2011 15:00,743
76740,16,78,PC*,PC*,12/01/2011 15:00,130
76740,79,107,PC*,PC*,12/01/2011 15:00,383
76740,11,57,PC*,PC*,12/01/2011 15:00,585
76740,101,3,PC*,PC*,12/01/2011 15:00,503
76740,107,2,PC*,PC*,12/01/2011 15:00,654
76740,109,113,PC*,PC*,12/01/2011 15:00,736
76740,59,69,PC*,PC*,12/01/2011 15:00,56
76740,63,108,PC,PC,12/01/2011 15:00,239
76740,43,107,PC*,PC*,12/01/2011 15:00,677
76740,12,57,PC*,PC*,12/01/2011 15:00,565
76760,11,12,PC*,PC*,12/01/2011 15:00,498
76760,28,67,PC,PC,12/01/2011 15:00,740
76760,82,12,PC*,PC*,12/01/2011 15:00,744
76760,41,10,PSI*,PSI*,12/01/2011 15:00,28
76760,79,107,PC*,PC*,12/01/2011 15:00,383
76760,11,57,PC*,PC*,12/01/2011 15:00,585
76760,36,64,PC,PC,12/01/2011 15:00,269
76760,93,79,PC*,PC*,12/01/2011 15:00,745
76760,107,2,PC*,PC*,12/01/2011 15:00,654
76760,109,113,PC*,PC*,12/01/2011 15:00,736
76760,59,69,PC*,PC*,12/01/2011 15:00,56
76760,30,12,PC*,PC*,12/01/2011 15:00,309
76760,43,2,PC*,PC*,12/01/2011 15:00,352
76760,95,107,PC*,PC*,12/01/2011 15:00,621
76760,43,107,PC*,PC*,12/01/2011 15:00,677
76760,30,57,PC*,PC*,12/01/2011 15:00,293
76760,23,29,PC,PC,12/01/2011 15:00,739
76760,12,57,PC*,PC*,12/01/2011 15:00,565
76760,30,11,PC*,PC*,12/01/2011 15:00,610
76780,41,10,PSI*,PSI*,12/01/2011 15:00,28
76780,79,107,PC*,PC*,12/01/2011 15:00,383
76780,101,3,PC*,PC*,12/01/2011 15:00,503
76780,36,64,PC,PC,12/01/2011 15:00,269
76780,107,2,PC*,PC*,12/01/2011 15:00,654
76780,59,69,PC*,PC*,12/01/2011 15:00,56
76780,43,107,PC*,PC*,12/01/2011 15:00,677
76780,28,64,PC,PC,12/01/2011 15:00,608
76780,23,29,PC,PC,12/01/2011 15:00,739
76800,43,79,PC*,PC*,12/01/2011 15:00,594
76800,28,67,PC,PC,12/01/2011 15:00,740
76800,16,77,PC*,PC*,12/01/2011 15:00,173
76800,36,67,PC,PC,12/01/2011 15:00,451
76800,20,73,PSI*,PSI*,12/01/2011 15:00,746
76800,107,2,PC*,PC*,12/01/2011 15:00,654
76800,109,113,PC*,PC*,12/01/2011 15:00,736
76800,27,45,PC,PC*,12/01/2011 15:00,747
76800,105,80,PC*,PC*,12/01/2011 15:00,748
76800,59,69,PC*,PC*,12/01/2011 15:00,56
76800,58,29,PC,PC,12/01/2011 15:00,749
76800,28,36,PC,PC,12/01/2011 15:00,606
76800,100,64,PC,PC,12/01/2011 15:00,292
76800,23,29,PC,PC,12/01/2011 15:00,739
76820,43,79,PC*,PC*,12/01/2011 15:00,594
76820,28,67,PC,PC,12/01/2011 15:00,740
76820,11,45,PC*,PC*,12/01/2011 15:00,393
76820,36,67,PC,PC,12/01/2011 15:00,451
76820,107,2,PC*,PC*,12/01/2011 15:00,654
76820,90,20,PC*,PSI*,12/01/2011 15:00,750
76820,27,45,PC,PC*,12/01/2011 15:00,747
76820,59,69,PC*,PC*,12/01/2011 15:00,56
76820,1,44,PC*,PC*,12/01/2011 15:00,97
76820,43,2,PC*,PC*,12/01/2011 15:00,352
76820,28,36,PC,PC,12/01/2011 15:00,606
76840,57,4,PC*,PC*,12/01/2011 15:00,21
76840,43,79,PC*,PC*,12/01/2011 15:00,594
76840,19,4,PSI*,PC*,12/01/2011 15:00,751
76840,101,3,PC*,PC*,12/01/2011 15:00,503
76840,36,64,PC,PC,12/01/2011 15:00,269
76840,67,64,PC,PC,12/01/2011 15:00,256
76840,27,45,PC,PC*,12/01/2011 15:00,747
76840,59,69,PC*,PC*,12/01/2011 15:00,56
76840,43,80,PC*,PC*,12/01/2011 15:00,151
76860,16,77,PC*,PC*,12/01/2011 15:00,173
76860,36,64,PC,PC,12/01/2011 15:00,269
76860,67,64,PC,PC,12/01/2011 15:00,256
76860,90,20,PC*,PSI*,12/01/2011 15:00,750
76860,43,80,PC*,PC*,12/01/2011 15:00,151
76860,49,100,PC,PC,12/01/2011 15:00,752
76860,24,23,PC,PC,12/01/2011 15:00,126
76880,43,11,PC*,PC*,12/01/2011 15:00,420
76880,67,64,PC,PC,12/01/2011 15:00,256
76880,109,113,PC*,PC*,12/01/2011 15:00,736
76880,49,64,PC,PC,12/01/2011 15:00,727
76880,49,67,PC,PC,12/01/2011 15:00,742
76880,24,23,PC,PC,12/01/2011 15:00,126
76900,43,11,PC*,PC*,12/01/2011 15:00,420
76900,1,107,PC*,PC*,12/01/2011 15:00,147
76900,41,10,PSI*,PSI*,12/01/2011 15:00,28
76900,101,3,PC*,PC*,12/01/2011 15:00,503
76900,27,11,PC,PC*,12/01/2011 15:00,753
76900,109,113,PC*,PC*,12/01/2011 15:00,736
76900,49,67,PC,PC,12/01/2011 15:00,742
76900,53,14,PSI*,PSI*,12/01/2011 15:00,754
76920,19,30,PSI*,PC*,12/01/2011 15:00,755
76920,43,11,PC*,PC*,12/01/2011 15:00,420
76920,1,107,PC*,PC*,12/01/2011 15:00,147
76920,41,10,PSI*,PSI*,12/01/2011 15:00,28
76920,36,64,PC,PC,12/01/2011 15:00,269
76920,109,113,PC*,PC*,12/01/2011 15:00,736
76920,49,64,PC,PC,12/01/2011 15:00,727
76920,24,98,PC,PC,12/01/2011 15:00,728
76920,1,44,PC*,PC*,12/01/2011 15:00,97
76920,49,67,PC,PC,12/01/2011 15:00,742
76940,43,11,PC*,PC*,12/01/2011 15:00,420
76940,1,107,PC*,PC*,12/01/2011 15:00,147
76940,101,3,PC*,PC*,12/01/2011 15:00,503
76940,36,64,PC,PC,12/01/2011 15:00,269
76940,109,113,PC*,PC*,12/01/2011 15:00,736
76940,49,64,PC,PC,12/01/2011 15:00,727
76940,16,105,PC*,PC*,12/01/2011 15:00,756
76960,21,84,PSI*,PSI*,12/01/2011 15:00,20
76960,11,45,PC*,PC*,12/01/2011 15:00,393
76960,43,11,PC*,PC*,12/01/2011 15:00,420
76960,41,10,PSI*,PSI*,12/01/2011 15:00,28
76960,101,3,PC*,PC*,12/01/2011 15:00,503
76960,36,64,PC,PC,12/01/2011 15:00,269
76960,27,11,PC,PC*,12/01/2011 15:00,753
76960,16,105,PC*,PC*,12/01/2011 15:00,756
76960,24,23,PC,PC,12/01/2011 15:00,126
76980,43,11,PC*,PC*,12/01/2011 15:00,420
76980,41,10,PSI*,PSI*,12/01/2011 15:00,28
76980,36,67,PC,PC,12/01/2011 15:00,451
76980,101,3,PC*,PC*,12/01/2011 15:00,503
76980,109,113,PC*,PC*,12/01/2011 15:00,736
76980,53,14,PSI*,PSI*,12/01/2011 15:00,754
76980,12,107,PC*,PC*,12/01/2011 15:00,487
76980,24,23,PC,PC,12/01/2011 15:00,126
77000,24,58,PC,PC,12/01/2011 15:00,681
77000,11,45,PC*,PC*,12/01/2011 15:00,393
77000,101,3,PC*,PC*,12/01/2011 15:00,503
77000,109,113,PC*,PC*,12/01/2011 15:00,736
77000,30,68,PC*,PC*,12/01/2011 15:00,300
77000,63,108,PC,PC,12/01/2011 15:00,239
77000,53,14,PSI*,PSI*,12/01/2011 15:00,754
77000,12,107,PC*,PC*,12/01/2011 15:00,487
77000,30,11,PC*,PC*,12/01/2011 15:00,610
77000,24,23,PC,PC,12/01/2011 15:00,126
77020,67,108,PC,PC,12/01/2011 15:00,236
77020,24,58,PC,PC,12/01/2011 15:00,681
77020,100,36,PC,PC,12/01/2011 15:00,294
77020,41,10,PSI*,PSI*,12/01/2011 15:00,28
77020,36,67,PC,PC,12/01/2011 15:00,451
77020,101,3,PC*,PC*,12/01/2011 15:00,503
77020,109,113,PC*,PC*,12/01/2011 15:00,736
77020,90,20,PC*,PSI*,12/01/2011 15:00,750
77020,1,44,PC*,PC*,12/01/2011 15:00,97
77020,53,14,PSI*,PSI*,12/01/2011 15:00,754
77020,36,108,PC,PC,12/01/2011 15:00,446
77040,41,10,PSI*,PSI*,12/01/2011 15:00,28
77040,109,113,PC*,PC*,12/01/2011 15:00,736
77040,59,69,PC*,PC*,12/01/2011 15:00,56
77040,1,44,PC*,PC*,12/01/2011 15:00,97
77040,63,108,PC,PC,12/01/2011 15:00,239
77040,12,107,PC*,PC*,12/01/2011 15:00,487
77060,43,11,PC*,PC*,12/01/2011 15:00,420
77060,63,108,PC,PC,12/01/2011 15:00,239
77060,16,105,PC*,PC*,12/01/2011 15:00,756
77060,13,115,PSI*,PSI*,12/01/2011 15:00,757
77060,12,107,PC*,PC*,12/01/2011 15:00,487
77080,24,58,PC,PC,12/01/2011 15:00,681
77080,90,20,PC*,PSI*,12/01/2011 15:00,750
77080,101,32,PC*,PC*,12/01/2011 15:00,678
77080,52,14,PSI*,PSI*,12/01/2011 15:00,758
77080,13,115,PSI*,PSI*,12/01/2011 15:00,757
77080,103,122,PC,PSI*,12/01/2011 15:00,759
77100,14,38,PSI*,PSI*,12/01/2011 15:00,760
77100,41,10,PSI*,PSI*,12/01/2011 15:00,28
77100,14,22,PSI*,PSI*,12/01/2011 15:00,761
77100,36,64,PC,PC,12/01/2011 15:00,269
77100,12,4,PC*,PC*,12/01/2011 15:00,733
77100,101,32,PC*,PC*,12/01/2011 15:00,678
77100,52,14,PSI*,PSI*,12/01/2011 15:00,758
77100,13,115,PSI*,PSI*,12/01/2011 15:00,757
77100,12,57,PC*,PC*,12/01/2011 15:00,565
77120,24,58,PC,PC,12/01/2011 15:00,681
77120,41,10,PSI*,PSI*,12/01/2011 15:00,28
77120,14,22,PSI*,PSI*,12/01/2011 15:00,761
77120,36,64,PC,PC,12/01/2011 15:00,269
77120,12,4,PC*,PC*,12/01/2011 15:00,733
77120,101,32,PC*,PC*,12/01/2011 15:00,678
77120,52,14,PSI*,PSI*,12/01/2011 15:00,758
77120,13,115,PSI*,PSI*,12/01/2011 15:00,757
77120,103,122,PC,PSI*,12/01/2011 15:00,759
77120,36,108,PC,PC,12/01/2011 15:00,446
77140,14,38,PSI*,PSI*,12/01/2011 15:00,760
77140,24,58,PC,PC,12/01/2011 15:00,681
77140,27,41,PC,PSI*,12/01/2011 15:00,762
77140,27,10,PC,PSI*,12/01/2011 15:00,763
77140,43,11,PC*,PC*,12/01/2011 15:00,420
77140,67,63,PC,PC,12/01/2011 15:00,149
77140,36,64,PC,PC,12/01/2011 15:00,269
77140,64,108,PC,PC,12/01/2011 15:00,208
77140,90,20,PC*,PSI*,12/01/2011 15:00,750
77140,101,32,PC*,PC*,12/01/2011 15:00,678
77140,19,13,PSI*,PSI*,12/01/2011 15:00,764
77140,13,115,PSI*,PSI*,12/01/2011 15:00,757
77140,14,73,PSI*,PSI*,12/01/2011 15:00,765
77140,36,108,PC,PC,12/01/2011 15:00,446
77160,14,10,PSI*,PSI*,12/01/2011 15:00,244
77160,14,38,PSI*,PSI*,12/01/2011 15:00,760
77160,41,10,PSI*,PSI*,12/01/2011 15:00,28
77160,67,63,PC,PC,12/01/2011 15:00,149
77160,36,64,PC,PC,12/01/2011 15:00,269
77160,90,20,PC*,PSI*,12/01/2011 15:00,750
77160,101,32,PC*,PC*,12/01/2011 15:00,678
77160,63,108,PC,PC,12/01/2011 15:00,239
77160,13,115,PSI*,PSI*,12/01/2011 15:00,757
77180,68,59,PC*,PC*,12/01/2011 15:00,766
77180,67,108,PC,PC,12/01/2011 15:00,236
77180,14,38,PSI*,PSI*,12/01/2011 15:00,760
77180,54,9,PC*,PSI*,12/01/2011 15:00,767
77180,27,41,PC,PSI*,12/01/2011 15:00,762
77180,56,108,PC,PC,12/01/2011 15:00,311
77180,43,11,PC*,PC*,12/01/2011 15:00,420
77180,41,10,PSI*,PSI*,12/01/2011 15:00,28
77180,67,63,PC,PC,12/01/2011 15:00,149
77180,36,64,PC,PC,12/01/2011 15:00,269
77180,28,100,PC,PC,12/01/2011 15:00,30
77180,101,32,PC*,PC*,12/01/2011 15:00,678
77180,30,13,PC*,PSI*,12/01/2011 15:00,768
77180,52,10,PSI*,PSI*,12/01/2011 15:00,769
77200,34,14,PSI*,PSI*,12/01/2011 15:00,770
77200,67,108,PC,PC,12/01/2011 15:00,236
77200,14,38,PSI*,PSI*,12/01/2011 15:00,760
77200,24,58,PC,PC,12/01/2011 15:00,681
77200,27,10,PC,PSI*,12/01/2011 15:00,763
77200,52,41,PSI*,PSI*,12/01/2011 15:00,771
77200,56,108,PC,PC,12/01/2011 15:00,311
77200,41,10,PSI*,PSI*,12/01/2011 15:00,28
77200,67,63,PC,PC,12/01/2011 15:00,149
77200,28,100,PC,PC,12/01/2011 15:00,30
77200,90,20,PC*,PSI*,12/01/2011 15:00,750
77200,54,30,PC*,PC*,12/01/2011 15:00,508
77200,101,32,PC*,PC*,12/01/2011 15:00,678
77200,30,13,PC*,PSI*,12/01/2011 15:00,768
77200,52,99,PSI*,PC*,12/01/2011 15:00,772
77200,54,13,PC*,PSI*,12/01/2011 15:00,773
77200,14,114,PSI*,PSI*,12/01/2011 15:00,774
77200,9,13,PSI*,PSI*,12/01/2011 15:00,775
77200,13,115,PSI*,PSI*,12/01/2011 15:00,757
77200,73,22,PSI*,PSI*,12/01/2011 15:00,776
77200,52,10,PSI*,PSI*,12/01/2011 15:00,769
77220,27,10,PC,PSI*,12/01/2011 15:00,763
77220,52,41,PSI*,PSI*,12/01/2011 15:00,771
77220,56,108,PC,PC,12/01/2011 15:00,311
77220,14,61,PSI*,PSI*,12/01/2011 15:00,777
77220,12,83,PC*,PC*,12/01/2011 15:00,573
77220,90,20,PC*,PSI*,12/01/2011 15:00,750
77220,54,30,PC*,PC*,12/01/2011 15:00,508
77220,101,32,PC*,PC*,12/01/2011 15:00,678
77220,79,2,PC*,PC*,12/01/2011 15:00,506
77220,30,13,PC*,PSI*,12/01/2011 15:00,768
77220,54,13,PC*,PSI*,12/01/2011 15:00,773
