time,src,dst,ss,ds,t,id
76580,12,57,PC*,PC*,12/01/2011 15:16,565
76600,57,4,PC*,PC*,12/01/2011 15:16,21
76600,43,79,PC*,PC*,12/01/2011 15:16,594
76600,24,58,PC,PC,12/01/2011 15:16,681
76600,16,78,PC*,PC*,12/01/2011 15:16,130
76600,49,36,PC,PC,12/01/2011 15:16,722
76600,36,64,PC,PC,12/01/2011 15:16,269
76600,30,4,PC*,PC*,12/01/2011 15:16,726
76600,109,113,PC*,PC*,12/01/2011 15:16,736
76600,49,64,PC,PC,12/01/2011 15:16,727
76600,20,114,PSI*,PSI*,12/01/2011 15:16,731
76600,59,69,PC*,PC*,12/01/2011 15:16,56
76600,43,2,PC*,PC*,12/01/2011 15:16,352
76600,30,57,PC*,PC*,12/01/2011 15:16,293
76600,12,57,PC*,PC*,12/01/2011 15:16,565
76620,11,12,PC*,PC*,12/01/2011 15:17,498
76620,11,12,PC*,PC*,12/01/2011 15:17,498
76620,43,79,PC*,PC*,12/01/2011 15:17,594
76620,24,58,PC,PC,12/01/2011 15:17,681
76620,11,45,PC*,PC*,12/01/2011 15:17,393
76620,11,45,PC*,PC*,12/01/2011 15:17,393
76620,16,78,PC*,PC*,12/01/2011 15:17,130
76620,49,36,PC,PC,12/01/2011 15:17,722
76620,11,57,PC*,PC*,12/01/2011 15:17,585
76620,101,3,PC*,PC*,12/01/2011 15:17,503
76620,36,64,PC,PC,12/01/2011 15:17,269
76620,49,64,PC,PC,12/01/2011 15:17,727
76620,20,114,PSI*,PSI*,12/01/2011 15:17,731
76620,59,69,PC*,PC*,12/01/2011 15:17,56
76620,45,12,PC*,PC*,12/01/2011 15:17,575
76620,79,2,PC*,PC*,12/01/2011 15:17,506
76620,58,98,PC,PC,12/01/2011 15:17,737
76620,30,43,PC*,PC*,12/01/2011 15:17,616
76620,12,57,PC*,PC*,12/01/2011 15:17,565
76640,11,12,PC*,PC*,12/01/2011 15:17,498
76640,11,12,PC*,PC*,12/01/2011 15:17,498
76640,57,4,PC*,PC*,12/01/2011 15:17,21
76640,43,79,PC*,PC*,12/01/2011 15:17,594
76640,24,58,PC,PC,12/01/2011 15:17,681
76640,16,78,PC*,PC*,12/01/2011 15:17,130
76640,49,36,PC,PC,12/01/2011 15:17,722
76640,11,57,PC*,PC*,12/01/2011 15:17,585
76640,101,3,PC*,PC*,12/01/2011 15:17,503
76640,36,64,PC,PC,12/01/2011 15:17,269
76640,20,114,PSI*,PSI*,12/01/2011 15:17,731
76640,43,2,PC*,PC*,12/01/2011 15:17,352
76640,58,98,PC,PC,12/01/2011 15:17,737
76640,12,57,PC*,PC*,12/01/2011 15:17,565
76660,11,12,PC*,PC*,12/01/2011 15:17,498
76660,43,79,PC*,PC*,12/01/2011 15:17,594
76660,24,58,PC,PC,12/01/2011 15:17,681
76660,11,45,PC*,PC*,12/01/2011 15:17,393
76660,34,19,PSI*,PSI*,12/01/2011 15:17,738
76660,36,64,PC,PC,12/01/2011 15:17,269
76660,109,113,PC*,PC*,12/01/2011 15:17,736
76660,20,114,PSI*,PSI*,12/01/2011 15:17,731
76660,1,44,PC*,PC*,12/01/2011 15:17,97
76660,43,107,PC*,PC*,12/01/2011 15:17,677
76660,12,57,PC*,PC*,12/01/2011 15:17,565
76680,11,12,PC*,PC*,12/01/2011 15:18,498
76680,11,12,PC*,PC*,12/01/2011 15:18,498
76680,43,79,PC*,PC*,12/01/2011 15:18,594
76680,11,45,PC*,PC*,12/01/2011 15:18,393
76680,16,78,PC*,PC*,12/01/2011 15:18,130
76680,11,57,PC*,PC*,12/01/2011 15:18,585
76680,36,64,PC,PC,12/01/2011 15:18,269
76680,107,2,PC*,PC*,12/01/2011 15:18,654
76680,20,114,PSI*,PSI*,12/01/2011 15:18,731
76680,59,69,PC*,PC*,12/01/2011 15:18,56
76680,1,44,PC*,PC*,12/01/2011 15:18,97
76680,45,12,PC*,PC*,12/01/2011 15:18,575
76680,43,107,PC*,PC*,12/01/2011 15:18,677
76680,23,29,PC,PC,12/01/2011 15:18,739
76680,12,57,PC*,PC*,12/01/2011 15:18,565
76700,11,12,PC*,PC*,12/01/2011 15:18,498
76700,11,12,PC*,PC*,12/01/2011 15:18,498
76700,57,4,PC*,PC*,12/01/2011 15:18,21
76700,43,79,PC*,PC*,12/01/2011 15:18,594
76700,16,78,PC*,PC*,12/01/2011 15:18,130
76700,36,64,PC,PC,12/01/2011 15:18,269
76700,107,2,PC*,PC*,12/01/2011 15:18,654
76700,109,113,PC*,PC*,12/01/2011 15:18,736
76700,59,69,PC*,PC*,12/01/2011 15:18,56
76700,45,12,PC*,PC*,12/01/2011 15:18,575
76700,43,2,PC*,PC*,12/01/2011 15:18,352
76700,43,107,PC*,PC*,12/01/2011 15:18,677
76700,12,57,PC*,PC*,12/01/2011 15:18,565
76700,24,23,PC,PC,12/01/2011 15:18,126
76720,43,79,PC*,PC*,12/01/2011 15:18,594
76720,30,40,PC*,PC*,12/01/2011 15:18,184
76720,28,67,PC,PC,12/01/2011 15:18,740
76720,16,78,PC*,PC*,12/01/2011 15:18,130
76720,11,57,PC*,PC*,12/01/2011 15:18,585
76720,30,45,PC*,PC*,12/01/2011 15:18,741
76720,36,64,PC,PC,12/01/2011 15:18,269
76720,12,83,PC*,PC*,12/01/2011 15:18,573
76720,107,2,PC*,PC*,12/01/2011 15:18,654
76720,109,113,PC*,PC*,12/01/2011 15:18,736
76720,59,69,PC*,PC*,12/01/2011 15:18,56
76720,30,12,PC*,PC*,12/01/2011 15:18,309
76720,43,2,PC*,PC*,12/01/2011 15:18,352
76720,49,67,PC,PC,12/01/2011 15:18,742
76720,43,107,PC*,PC*,12/01/2011 15:18,677
76720,12,57,PC*,PC*,12/01/2011 15:18,565
76720,30,11,PC*,PC*,12/01/2011 15:18,610
76740,43,79,PC*,PC*,12/01/2011 15:19,594
76740,19,45,PSI*,PC*,12/01/2011 15:19,743
76740,16,78,PC*,PC*,12/01/2011 15:19,130
76740,79,107,PC*,PC*,12/01/2011 15:19,383
76740,11,57,PC*,PC*,12/01/2011 15:19,585
76740,101,3,PC*,PC*,12/01/2011 15:19,503
76740,107,2,PC*,PC*,12/01/2011 15:19,654
76740,109,113,PC*,PC*,12/01/2011 15:19,736
76740,59,69,PC*,PC*,12/01/2011 15:19,56
76740,63,108,PC,PC,12/01/2011 15:19,239
76740,43,107,PC*,PC*,12/01/2011 15:19,677
76740,12,57,PC*,PC*,12/01/2011 15:19,565
76760,11,12,PC*,PC*,12/01/2011 15:19,498
76760,28,67,PC,PC,12/01/2011 15:19,740
76760,82,12,PC*,PC*,12/01/2011 15:19,744
76760,41,10,PSI*,PSI*,12/01/2011 15:19,28
76760,79,107,PC*,PC*,12/01/2011 15:19,383
76760,11,57,PC*,PC*,12/01/2011 15:19,585
76760,36,64,PC,PC,12/01/2011 15:19,269
76760,93,79,PC*,PC*,12/01/2011 15:19,745
76760,107,2,PC*,PC*,12/01/2011 15:19,654
76760,109,113,PC*,PC*,12/01/2011 15:19,736
76760,59,69,PC*,PC*,12/01/2011 15:19,56
76760,30,12,PC*,PC*,12/01/2011 15:19,309
76760,43,2,PC*,PC*,12/01/2011 15:19,352
76760,95,107,PC*,PC*,12/01/2011 15:19,621
76760,43,107,PC*,PC*,12/01/2011 15:19,677
76760,30,57,PC*,PC*,12/01/2011 15:19,293
76760,23,29,PC,PC,12/01/2011 15:19,739
76760,12,57,PC*,PC*,12/01/2011 15:19,565
76760,30,11,PC*,PC*,12/01/2011 15:19,610
76780,41,10,PSI*,PSI*,12/01/2011 15:19,28
76780,79,107,PC*,PC*,12/01/2011 15:19,383
76780,101,3,PC*,PC*,12/01/2011 15:19,503
76780,36,64,PC,PC,12/01/2011 15:19,269
76780,107,2,PC*,PC*,12/01/2011 15:19,654
76780,59,69,PC*,PC*,12/01/2011 15:19,56
76780,43,107,PC*,PC*,12/01/2011 15:19,677
76780,28,64,PC,PC,12/01/2011 15:19,608
76780,23,29,PC,PC,12/01/2011 15:19,739
76800,43,79,PC*,PC*,12/01/2011 15:20,594
76800,28,67,PC,PC,12/01/2011 15:20,740
76800,16,77,PC*,PC*,12/01/2011 15:20,173
76800,36,67,PC,PC,12/01/2011 15:20,451
76800,20,73,PSI*,PSI*,12/01/2011 15:20,746
76800,107,2,PC*,PC*,12/01/2011 15:20,654
76800,109,113,PC*,PC*,12/01/2011 15:20,736
76800,27,45,PC,PC*,12/01/2011 15:20,747
76800,105,80,PC*,PC*,12/01/2011 15:20,748
76800,59,69,PC*,PC*,12/01/2011 15:20,56
76800,58,29,PC,PC,12/01/2011 15:20,749
76800,28,36,PC,PC,12/01/2011 15:20,606
76800,100,64,PC,PC,12/01/2011 15:20,292
76800,23,29,PC,PC,12/01/2011 15:20,739
76820,43,79,PC*,PC*,12/01/2011 15:20,594
76820,28,67,PC,PC,12/01/2011 15:20,740
76820,11,45,PC*,PC*,12/01/2011 15:20,393
76820,36,67,PC,PC,12/01/2011 15:20,451
76820,107,2,PC*,PC*,12/01/2011 15:20,654
76820,90,20,PC*,PSI*,12/01/2011 15:20,750
76820,27,45,PC,PC*,12/01/2011 15:20,747
76820,59,69,PC*,PC*,12/01/2011 15:20,56
76820,1,44,PC*,PC*,12/01/2011 15:20,97
76820,43,2,PC*,PC*,12/01/2011 15:20,352
76820,28,36,PC,PC,12/01/2011 15:20,606
76840,57,4,PC*,PC*,12/01/2011 15:20,21
76840,43,79,PC*,PC*,12/01/2011 15:20,594
76840,19,4,PSI*,PC*,12/01/2011 15:20,751
76840,101,3,PC*,PC*,12/01/2011 15:20,503
76840,36,64,PC,PC,12/01/2011 15:20,269
76840,67,64,PC,PC,12/01/2011 15:20,256
76840,27,45,PC,PC*,12/01/2011 15:20,747
76840,59,69,PC*,PC*,12/01/2011 15:20,56
76840,43,80,PC*,PC*,12/01/2011 15:20,151
76860,16,77,PC*,PC*,12/01/2011 15:21,173
76860,36,64,PC,PC,12/01/2011 15:21,269
76860,67,64,PC,PC,12/01/2011 15:21,256
76860,90,20,PC*,PSI*,12/01/2011 15:21,750
76860,43,80,PC*,PC*,12/01/2011 15:21,151
76860,49,100,PC,PC,12/01/2011 15:21,752
76860,24,23,PC,PC,12/01/2011 15:21,126
76880,43,11,PC*,PC*,12/01/2011 15:21,420
76880,67,64,PC,PC,12/01/2011 15:21,256
76880,109,113,PC*,PC*,12/01/2011 15:21,736
76880,49,64,PC,PC,12/01/2011 15:21,727
76880,49,67,PC,PC,12/01/2011 15:21,742
76880,24,23,PC,PC,12/01/2011 15:21,126
76900,43,11,PC*,PC*,12/01/2011 15:21,420
76900,1,107,PC*,PC*,12/01/2011 15:21,147
76900,41,10,PSI*,PSI*,12/01/2011 15:21,28
76900,101,3,PC*,PC*,12/01/2011 15:21,503
76900,27,11,PC,PC*,12/01/2011 15:21,753
76900,109,113,PC*,PC*,12/01/2011 15:21,736
76900,49,67,PC,PC,12/01/2011 15:21,742
76900,53,14,PSI*,PSI*,12/01/2011 15:21,754
76920,19,30,PSI*,PC*,12/01/2011 15:22,755
76920,43,11,PC*,PC*,12/01/2011 15:22,420
76920,1,107,PC*,PC*,12/01/2011 15:22,147
76920,41,10,PSI*,PSI*,12/01/2011 15:22,28
76920,36,64,PC,PC,12/01/2011 15:22,269
76920,109,113,PC*,PC*,12/01/2011 15:22,736
76920,49,64,PC,PC,12/01/2011 15:22,727
76920,24,98,PC,PC,12/01/2011 15:22,728
76920,1,44,PC*,PC*,12/01/2011 15:22,97
76920,49,67,PC,PC,12/01/2011 15:22,742
76940,43,11,PC*,PC*,12/01/2011 15:22,420
76940,1,107,PC*,PC*,12/01/2011 15:22,147
76940,101,3,PC*,PC*,12/01/2011 15:22,503
76940,36,64,PC,PC,12/01/2011 15:22,269
76940,109,113,PC*,PC*,12/01/2011 15:22,736
76940,49,64,PC,PC,12/01/2011 15:22,727
76940,16,105,PC*,PC*,12/01/2011 15:22,756
76960,21,84,PSI*,PSI*,12/01/2011 15:22,20
76960,11,45,PC*,PC*,12/01/2011 15:22,393
76960,43,11,PC*,PC*,12/01/2011 15:22,420
76960,41,10,PSI*,PSI*,12/01/2011 15:22,28
76960,101,3,PC*,PC*,12/01/2011 15:22,503
76960,36,64,PC,PC,12/01/2011 15:22,269
76960,27,11,PC,PC*,12/01/2011 15:22,753
76960,16,105,PC*,PC*,12/01/2011 15:22,756
76960,24,23,PC,PC,12/01/2011 15:22,126
76980,43,11,PC*,PC*,12/01/2011 15:23,420
76980,41,10,PSI*,PSI*,12/01/2011 15:23,28
76980,36,67,PC,PC,12/01/2011 15:23,451
76980,101,3,PC*,PC*,12/01/2011 15:23,503
76980,109,113,PC*,PC*,12/01/2011 15:23,736
76980,53,14,PSI*,PSI*,12/01/2011 15:23,754
76980,12,107,PC*,PC*,12/01/2011 15:23,487
76980,24,23,PC,PC,12/01/2011 15:23,126
77000,24,58,PC,PC,12/01/2011 15:23,681
77000,11,45,PC*,PC*,12/01/2011 15:23,393
77000,101,3,PC*,PC*,12/01/2011 15:23,503
77000,109,113,PC*,PC*,12/01/2011 15:23,736
77000,30,68,PC*,PC*,12/01/2011 15:23,300
77000,63,108,PC,PC,12/01/2011 15:23,239
77000,53,14,PSI*,PSI*,12/01/2011 15:23,754
77000,12,107,PC*,PC*,12/01/2011 15:23,487
77000,30,11,PC*,PC*,12/01/2011 15:23,610
77000,24,23,PC,PC,12/01/2011 15:23,126
77020,67,108,PC,PC,12/01/2011 15:23,236
77020,24,58,PC,PC,12/01/2011 15:23,681
77020,100,36,PC,PC,12/01/2011 15:23,294
77020,41,10,PSI*,PSI*,12/01/2011 15:23,28
77020,36,67,PC,PC,12/01/2011 15:23,451
77020,101,3,PC*,PC*,12/01/2011 15:23,503
77020,109,113,PC*,PC*,12/01/2011 15:23,736
77020,90,20,PC*,PSI*,12/01/2011 15:23,750
77020,1,44,PC*,PC*,12/01/2011 15:23,97
77020,53,14,PSI*,PSI*,12/01/2011 15:23,754
77020,36,108,PC,PC,12/01/2011 15:23,446
77040,41,10,PSI*,PSI*,12/01/2011 15:24,28
77040,109,113,PC*,PC*,12/01/2011 15:24,736
77040,59,69,PC*,PC*,12/01/2011 15:24,56
77040,1,44,PC*,PC*,12/01/2011 15:24,97
77040,63,108,PC,PC,12/01/2011 15:24,239
77040,12,107,PC*,PC*,12/01/2011 15:24,487
77060,43,11,PC*,PC*,12/01/2011 15:24,420
77060,63,108,PC,PC,12/01/2011 15:24,239
77060,16,105,PC*,PC*,12/01/2011 15:24,756
77060,13,115,PSI*,PSI*,12/01/2011 15:24,757
77060,12,107,PC*,PC*,12/01/2011 15:24,487
77080,24,58,PC,PC,12/01/2011 15:24,681
77080,90,20,PC*,PSI*,12/01/2011 15:24,750
77080,101,32,PC*,PC*,12/01/2011 15:24,678
77080,52,14,PSI*,PSI*,12/01/2011 15:24,758
77080,13,115,PSI*,PSI*,12/01/2011 15:24,757
77080,103,122,PC,PSI*,12/01/2011 15:24,759
77100,14,38,PSI*,PSI*,12/01/2011 15:25,760
77100,41,10,PSI*,PSI*,12/01/2011 15:25,28
77100,14,22,PSI*,PSI*,12/01/2011 15:25,761
77100,36,64,PC,PC,12/01/2011 15:25,269
77100,12,4,PC*,PC*,12/01/2011 15:25,733
77100,101,32,PC*,PC*,12/01/2011 15:25,678
77100,52,14,PSI*,PSI*,12/01/2011 15:25,758
77100,13,115,PSI*,PSI*,12/01/2011 15:25,757
77100,12,57,PC*,PC*,12/01/2011 15:25,565
77120,24,58,PC,PC,12/01/2011 15:25,681
77120,41,10,PSI*,PSI*,12/01/2011 15:25,28
77120,14,22,PSI*,PSI*,12/01/2011 15:25,761
77120,36,64,PC,PC,12/01/2011 15:25,269
77120,12,4,PC*,PC*,12/01/2011 15:25,733
77120,101,32,PC*,PC*,12/01/2011 15:25,678
77120,52,14,PSI*,PSI*,12/01/2011 15:25,758
77120,13,115,PSI*,PSI*,12/01/2011 15:25,757
77120,103,122,PC,PSI*,12/01/2011 15:25,759
77120,36,108,PC,PC,12/01/2011 15:25,446
77140,14,38,PSI*,PSI*,12/01/2011 15:25,760
77140,24,58,PC,PC,12/01/2011 15:25,681
77140,27,41,PC,PSI*,12/01/2011 15:25,762
77140,27,10,PC,PSI*,12/01/2011 15:25,763
77140,43,11,PC*,PC*,12/01/2011 15:25,420
77140,67,63,PC,PC,12/01/2011 15:25,149
77140,36,64,PC,PC,12/01/2011 15:25,269
77140,64,108,PC,PC,12/01/2011 15:25,208
77140,90,20,PC*,PSI*,12/01/2011 15:25,750
77140,101,32,PC*,PC*,12/01/2011 15:25,678
77140,19,13,PSI*,PSI*,12/01/2011 15:25,764
77140,13,115,PSI*,PSI*,12/01/2011 15:25,757
77140,14,73,PSI*,PSI*,12/01/2011 15:25,765
77140,36,108,PC,PC,12/01/2011 15:25,446
77160,14,10,PSI*,PSI*,12/01/2011 15:26,244
77160,14,38,PSI*,PSI*,12/01/2011 15:26,760
77160,41,10,PSI*,PSI*,12/01/2011 15:26,28
77160,67,63,PC,PC,12/01/2011 15:26,149
77160,36,64,PC,PC,12/01/2011 15:26,269
77160,90,20,PC*,PSI*,12/01/2011 15:26,750
77160,101,32,PC*,PC*,12/01/2011 15:26,678
77160,63,108,PC,PC,12/01/2011 15:26,239
77160,13,115,PSI*,PSI*,12/01/2011 15:26,757
77180,68,59,PC*,PC*,12/01/2011 15:26,766
77180,67,108,PC,PC,12/01/2011 15:26,236
77180,14,38,PSI*,PSI*,12/01/2011 15:26,760
77180,54,9,PC*,PSI*,12/01/2011 15:26,767
77180,27,41,PC,PSI*,12/01/2011 15:26,762
77180,56,108,PC,PC,12/01/2011 15:26,311
77180,43,11,PC*,PC*,12/01/2011 15:26,420
77180,41,10,PSI*,PSI*,12/01/2011 15:26,28
77180,67,63,PC,PC,12/01/2011 15:26,149
77180,36,64,PC,PC,12/01/2011 15:26,269
77180,28,100,PC,PC,12/01/2011 15:26,30
77180,101,32,PC*,PC*,12/01/2011 15:26,678
77180,30,13,PC*,PSI*,12/01/2011 15:26,768
77180,52,10,PSI*,PSI*,12/01/2011 15:26,769
77200,34,14,PSI*,PSI*,12/01/2011 15:26,770
77200,67,108,PC,PC,12/01/2011 15:26,236
77200,14,38,PSI*,PSI*,12/01/2011 15:26,760
77200,24,58,PC,PC,12/01/2011 15:26,681
77200,27,10,PC,PSI*,12/01/2011 15:26,763
77200,52,41,PSI*,PSI*,12/01/2011 15:26,771
77200,56,108,PC,PC,12/01/2011 15:26,311
77200,41,10,PSI*,PSI*,12/01/2011 15:26,28
77200,67,63,PC,PC,12/01/2011 15:26,149
77200,28,100,PC,PC,12/01/2011 15:26,30
77200,90,20,PC*,PSI*,12/01/2011 15:26,750
77200,54,30,PC*,PC*,12/01/2011 15:26,508
77200,101,32,PC*,PC*,12/01/2011 15:26,678
77200,30,13,PC*,PSI*,12/01/2011 15:26,768
77200,52,99,PSI*,PC*,12/01/2011 15:26,772
77200,54,13,PC*,PSI*,12/01/2011 15:26,773
77200,14,114,PSI*,PSI*,12/01/2011 15:26,774
77200,9,13,PSI*,PSI*,12/01/2011 15:26,775
77200,13,115,PSI*,PSI*,12/01/2011 15:26,757
77200,73,22,PSI*,PSI*,12/01/2011 15:26,776
77200,52,10,PSI*,PSI*,12/01/2011 15:26,769
77220,27,10,PC,PSI*,12/01/2011 15:27,763
77220,52,41,PSI*,PSI*,12/01/2011 15:27,771
77220,56,108,PC,PC,12/01/2011 15:27,311
77220,14,61,PSI*,PSI*,12/01/2011 15:27,777
77220,12,83,PC*,PC*,12/01/2011 15:27,573
77220,90,20,PC*,PSI*,12/01/2011 15:27,750
77220,54,30,PC*,PC*,12/01/2011 15:27,508
77220,101,32,PC*,PC*,12/01/2011 15:27,678
77220,79,2,PC*,PC*,12/01/2011 15:27,506
77220,30,13,PC*,PSI*,12/01/2011 15:27,768
77220,54,13,PC*,PSI*,12/01/2011 15:27,773
77220,13,115,PSI*,PSI*,12/01/2011 15:27,757
77220,103,122,PC,PSI*,12/01/2011 15:27,759
77240,67,108,PC,PC,12/01/2011 15:27,236
77240,56,108,PC,PC,12/01/2011 15:27,311
77240,56,67,PC,PC,12/01/2011 15:27,778
77240,10,65,PSI*,PSI*,12/01/2011 15:27,779
77240,56,63,PC,PC,12/01/2011 15:27,313
77240,36,64,PC,PC,12/01/2011 15:27,269
77240,30,20,PC*,PSI*,12/01/2011 15:27,780
77240,28,100,PC,PC,12/01/2011 15:27,30
77240,90,20,PC*,PSI*,12/01/2011 15:27,750
77240,101,32,PC*,PC*,12/01/2011 15:27,678
77240,63,108,PC,PC,12/01/2011 15:27,239
77240,30,13,PC*,PSI*,12/01/2011 15:27,768
77240,53,14,PSI*,PSI*,12/01/2011 15:27,754
77240,13,115,PSI*,PSI*,12/01/2011 15:27,757
77240,103,122,PC,PSI*,12/01/2011 15:27,759
77260,67,108,PC,PC,12/01/2011 15:27,236
77260,56,108,PC,PC,12/01/2011 15:27,311
77260,56,67,PC,PC,12/01/2011 15:27,778
77260,10,65,PSI*,PSI*,12/01/2011 15:27,779
77260,33,69,PC*,PC*,12/01/2011 15:27,106
77260,13,114,PSI*,PSI*,12/01/2011 15:27,781
77260,30,20,PC*,PSI*,12/01/2011 15:27,780
77260,90,20,PC*,PSI*,12/01/2011 15:27,750
77260,101,32,PC*,PC*,12/01/2011 15:27,678
77260,43,2,PC*,PC*,12/01/2011 15:27,352
77260,30,13,PC*,PSI*,12/01/2011 15:27,768
77260,90,30,PC*,PC*,12/01/2011 15:27,693
77260,54,13,PC*,PSI*,12/01/2011 15:27,773
77260,103,122,PC,PSI*,12/01/2011 15:27,759
77280,52,13,PSI*,PSI*,12/01/2011 15:28,154
77280,56,108,PC,PC,12/01/2011 15:28,311
77280,56,67,PC,PC,12/01/2011 15:28,778
77280,10,65,PSI*,PSI*,12/01/2011 15:28,779
77280,56,63,PC,PC,12/01/2011 15:28,313
77280,44,107,PC*,PC*,12/01/2011 15:28,782
77280,33,69,PC*,PC*,12/01/2011 15:28,106
77280,30,20,PC*,PSI*,12/01/2011 15:28,780
77280,90,20,PC*,PSI*,12/01/2011 15:28,750
77280,54,30,PC*,PC*,12/01/2011 15:28,508
77280,101,32,PC*,PC*,12/01/2011 15:28,678
77280,30,13,PC*,PSI*,12/01/2011 15:28,768
77280,52,5,PSI*,PSI*,12/01/2011 15:28,783
77280,53,14,PSI*,PSI*,12/01/2011 15:28,754
77280,95,77,PC*,PC*,12/01/2011 15:28,178
77280,54,13,PC*,PSI*,12/01/2011 15:28,773
77280,13,115,PSI*,PSI*,12/01/2011 15:28,757
77280,8,84,PSI*,PSI*,12/01/2011 15:28,784
77300,56,108,PC,PC,12/01/2011 15:28,311
77300,88,108,PC,PC,12/01/2011 15:28,275
77300,56,63,PC,PC,12/01/2011 15:28,313
77300,33,69,PC*,PC*,12/01/2011 15:28,106
77300,30,20,PC*,PSI*,12/01/2011 15:28,780
77300,90,20,PC*,PSI*,12/01/2011 15:28,750
77300,101,32,PC*,PC*,12/01/2011 15:28,678
77300,37,33,PC,PC*,12/01/2011 15:28,13
77300,30,13,PC*,PSI*,12/01/2011 15:28,768
77300,53,14,PSI*,PSI*,12/01/2011 15:28,754
77300,90,30,PC*,PC*,12/01/2011 15:28,693
77300,54,13,PC*,PSI*,12/01/2011 15:28,773
77300,13,115,PSI*,PSI*,12/01/2011 15:28,757
77300,103,122,PC,PSI*,12/01/2011 15:28,759
77300,88,67,PC,PC,12/01/2011 15:28,289
77320,52,13,PSI*,PSI*,12/01/2011 15:28,154
77320,1,107,PC*,PC*,12/01/2011 15:28,147
77320,30,20,PC*,PSI*,12/01/2011 15:28,780
77320,90,20,PC*,PSI*,12/01/2011 15:28,750
77320,101,32,PC*,PC*,12/01/2011 15:28,678
77320,88,63,PC,PC,12/01/2011 15:28,281
77320,33,13,PC*,PSI*,12/01/2011 15:28,785
77320,43,2,PC*,PC*,12/01/2011 15:28,352
77320,30,13,PC*,PSI*,12/01/2011 15:28,768
77320,53,14,PSI*,PSI*,12/01/2011 15:28,754
77320,90,30,PC*,PC*,12/01/2011 15:28,693
77320,103,122,PC,PSI*,12/01/2011 15:28,759
77320,88,67,PC,PC,12/01/2011 15:28,289
77340,67,108,PC,PC,12/01/2011 15:29,236
77340,10,114,PSI*,PSI*,12/01/2011 15:29,786
77340,88,108,PC,PC,12/01/2011 15:29,275
77340,24,50,PC,PC,12/01/2011 15:29,787
77340,36,64,PC,PC,12/01/2011 15:29,269
77340,12,4,PC*,PC*,12/01/2011 15:29,733
77340,30,20,PC*,PSI*,12/01/2011 15:29,780
77340,28,100,PC,PC,12/01/2011 15:29,30
77340,101,32,PC*,PC*,12/01/2011 15:29,678
77340,88,63,PC,PC,12/01/2011 15:29,281
77340,33,13,PC*,PSI*,12/01/2011 15:29,785
77340,43,2,PC*,PC*,12/01/2011 15:29,352
77340,30,13,PC*,PSI*,12/01/2011 15:29,768
77340,53,14,PSI*,PSI*,12/01/2011 15:29,754
77340,54,13,PC*,PSI*,12/01/2011 15:29,773
77340,30,10,PC*,PSI*,12/01/2011 15:29,788
77340,88,67,PC,PC,12/01/2011 15:29,289
77360,90,54,PC*,PC*,12/01/2011 15:29,789
77360,16,3,PC*,PC*,12/01/2011 15:29,790
77360,24,50,PC,PC,12/01/2011 15:29,787
77360,30,68,PC*,PC*,12/01/2011 15:29,300
77360,30,20,PC*,PSI*,12/01/2011 15:29,780
77360,28,100,PC,PC,12/01/2011 15:29,30
77360,101,32,PC*,PC*,12/01/2011 15:29,678
77360,24,41,PC,PSI*,12/01/2011 15:29,791
77360,33,115,PC*,PSI*,12/01/2011 15:29,792
77360,63,108,PC,PC,12/01/2011 15:29,239
77360,43,2,PC*,PC*,12/01/2011 15:29,352
77360,53,14,PSI*,PSI*,12/01/2011 15:29,754
77360,95,77,PC*,PC*,12/01/2011 15:29,178
77360,90,30,PC*,PC*,12/01/2011 15:29,693
77360,13,115,PSI*,PSI*,12/01/2011 15:29,757
77380,52,13,PSI*,PSI*,12/01/2011 15:29,154
77380,117,39,PSI*,PSI*,12/01/2011 15:29,793
77380,16,3,PC*,PC*,12/01/2011 15:29,790
77380,62,108,PC,PC,12/01/2011 15:29,794
77380,54,11,PC*,PC*,12/01/2011 15:29,703
77380,96,65,PSI*,PSI*,12/01/2011 15:29,795
77380,36,64,PC,PC,12/01/2011 15:29,269
77380,64,108,PC,PC,12/01/2011 15:29,208
77380,37,41,PC,PSI*,12/01/2011 15:29,796
77380,90,20,PC*,PSI*,12/01/2011 15:29,750
77380,101,32,PC*,PC*,12/01/2011 15:29,678
77380,30,12,PC*,PC*,12/01/2011 15:29,309
77380,63,108,PC,PC,12/01/2011 15:29,239
77380,43,2,PC*,PC*,12/01/2011 15:29,352
77380,53,14,PSI*,PSI*,12/01/2011 15:29,754
77380,11,6,PC*,PSI*,12/01/2011 15:29,797
77380,24,108,PC,PC,12/01/2011 15:29,798
77380,103,122,PC,PSI*,12/01/2011 15:29,759
77380,50,108,PC,PC,12/01/2011 15:29,799
77400,39,5,PSI*,PSI*,12/01/2011 15:30,800
77400,52,13,PSI*,PSI*,12/01/2011 15:30,154
77400,117,39,PSI*,PSI*,12/01/2011 15:30,793
77400,36,64,PC,PC,12/01/2011 15:30,269
77400,13,84,PSI*,PSI*,12/01/2011 15:30,801
77400,28,100,PC,PC,12/01/2011 15:30,30
77400,37,41,PC,PSI*,12/01/2011 15:30,796
77400,39,73,PSI*,PSI*,12/01/2011 15:30,802
77400,101,32,PC*,PC*,12/01/2011 15:30,678
77400,93,17,PC*,PC*,12/01/2011 15:30,803
77400,53,14,PSI*,PSI*,12/01/2011 15:30,754
77400,50,62,PC,PC,12/01/2011 15:30,804
77400,103,122,PC,PSI*,12/01/2011 15:30,759
